TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,Latitude,Longitude,Location
68358,DPW Maintained,Prunus cerasifera :: Cherry Plum,655 21st Ave,1.0,Sidewalk: Curb side : Cutout,37.77547342960325,-122.48018657774676,"(37.77547342960325, -122.48018657774675)"
54321,Permitted Site,Prunus cerasifera :: Cherry Plum,1354 06th Ave,1.0,Sidewalk: Curb side : Cutout,37.7631614333228,-122.46294095599058,"(37.7631614333228, -122.46294095599058)"
236616,DPW Maintained,Prunus cerasifera :: Cherry Plum,3083 23rd St,2.0,Sidewalk: Curb side : Cutout,37.75406058375142,-122.41396974213328,"(37.75406058375142, -122.41396974213329)"
237752,DPW Maintained,Prunus cerasifera :: Cherry Plum,362 Corbett Ave,1.0,Sidewalk: Curb side : Cutout,37.759683438355246,-122.4457836587854,"(37.759683438355246, -122.4457836587854)"
96491,DPW Maintained,Prunus cerasifera :: Cherry Plum,2018 32nd Ave,1.0,Sidewalk: Curb side : Cutout,37.74947913087088,-122.49004251175649,"(37.74947913087088, -122.49004251175649)"
237501,DPW Maintained,Prunus cerasifera :: Cherry Plum,3717 21st St,2.0,Sidewalk: Curb side : Cutout,37.75626818374314,-122.4305263374265,"(37.75626818374314, -122.4305263374265)"
235696,DPW Maintained,Prunus cerasifera :: Cherry Plum,437 Webster St,1.0,:,37.77470093034415,-122.42936555188872,"(37.77470093034415, -122.42936555188872)"
236661,DPW Maintained,Prunus cerasifera :: Cherry Plum,116 San Jose Ave,1.0,Sidewalk: Curb side : Cutout,37.752611556488986,-122.42165728546222,"(37.752611556488986, -122.42165728546222)"
235864,DPW Maintained,Prunus cerasifera :: Cherry Plum,639 York St,4.0,Sidewalk: Curb side : Cutout,37.76078660613236,-122.40894990363934,"(37.760786606132356, -122.40894990363934)"
237654,DPW Maintained,Prunus cerasifera :: Cherry Plum,3880 21st St,3.0,Sidewalk: Curb side : Cutout,37.75616988515183,-122.43421358300056,"(37.75616988515183, -122.43421358300057)"
120546,Undocumented,Prunus cerasifera :: Cherry Plum,2111X 09th Ave,1.0,Sidewalk: Curb side : Cutout,37.74864457585492,-122.464892143972,"(37.74864457585492, -122.464892143972)"
50190,Permitted Site,Prunus blireiana :: Flowering Plum,350 Noriega St,1.0,Sidewalk: Curb side : Cutout,37.754718053459214,-122.4672809212148,"(37.754718053459214, -122.46728092121481)"
100093,Undocumented,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,11X Shotwell St,5.0,Sidewalk: Curb side : Cutout,37.76785231534453,-122.41610495499276,"(37.767852315344534, -122.41610495499275)"
237699,DPW Maintained,Prunus cerasifera :: Cherry Plum,3506 16th St,4.0,Sidewalk: Curb side : Cutout,37.76442804293401,-122.43126857939536,"(37.76442804293401, -122.43126857939535)"
9991,DPW Maintained,Prunus cerasifera :: Cherry Plum,43 Guerrero St,1.0,Sidewalk: Curb side : Cutout,37.77020036847673,-122.42451672396756,"(37.77020036847673, -122.42451672396756)"
217974,DPW Maintained,Prunus cerasifera :: Cherry Plum,2555 17th Ave,6.0,Sidewalk: Curb side : Cutout,37.73991557714229,-122.47341963193536,"(37.73991557714229, -122.47341963193537)"
41907,DPW Maintained,Prunus cerasifera :: Cherry Plum,431 10th Ave,1.0,Sidewalk: Curb side : Cutout,37.78011455221438,-122.46859949996713,"(37.78011455221438, -122.46859949996711)"
48719,Permitted Site,Prunus cerasifera :: Cherry Plum,51 Karen Ct,5.0,Sidewalk: Curb side : Cutout,37.72342713277619,-122.40649862375189,"(37.72342713277619, -122.40649862375187)"
45760,Permitted Site,Prunus cerasifera :: Cherry Plum,425 Duncan St,1.0,Sidewalk: Curb side : Cutout,37.7458551404253,-122.42967404368376,"(37.7458551404253, -122.42967404368375)"
45058,DPW Maintained,Prunus cerasifera :: Cherry Plum,2343 26th Ave,1.0,Sidewalk: Curb side : Cutout,37.743732874226765,-122.48334421946612,"(37.743732874226765, -122.48334421946612)"
64308,Permitted Site,Prunus blireiana :: Flowering Plum,1519 Sanchez St,1.0,Sidewalk: Curb side : Cutout,37.74486399322976,-122.42891748265488,"(37.744863993229764, -122.42891748265488)"
95373,DPW Maintained,Prunus cerasifera :: Cherry Plum,291 Missouri St,1.0,Sidewalk: Curb side : Cutout,37.76275111130318,-122.39644354544583,"(37.76275111130318, -122.39644354544583)"
43866,DPW Maintained,Prunus cerasifera :: Cherry Plum,2400 Wawona St,3.0,Sidewalk: Curb side : Cutout,37.73696816388205,-122.49286944322772,"(37.73696816388205, -122.49286944322773)"
237640,DPW Maintained,Prunus cerasifera :: Cherry Plum,3983 20th St,1.0,Sidewalk: Curb side : Cutout,37.75792278613608,-122.42981601152331,"(37.75792278613608, -122.42981601152333)"
108140,Undocumented,Prunus spp 'Purpurea' :: Cherry Plum,3390x 18TH ST,2.0,Sidewalk: Curb side : Cutout,37.76200376869948,-122.41906470461448,"(37.76200376869948, -122.41906470461448)"
45331,DPW Maintained,Prunus cerasifera :: Cherry Plum,228 Ewing Ter,1.0,Sidewalk: Curb side : Cutout,37.78016064537463,-122.4490263071781,"(37.78016064537463, -122.4490263071781)"
236737,DPW Maintained,Prunus cerasifera :: Cherry Plum,863 Elizabeth St,1.0,Sidewalk: Curb side : Cutout,37.7516841513252,-122.44002645537918,"(37.7516841513252, -122.44002645537918)"
196308,DPW Maintained,Prunus cerasifera :: Cherry Plum,928 Clara St,1.0,:,37.77878845787015,-122.40314680239796,"(37.77878845787015, -122.40314680239796)"
41670,Permitted Site,Prunus cerasifera :: Cherry Plum,500 Corbett Ave,2.0,Sidewalk: Curb side : Cutout,37.75777359477671,-122.44465870166584,"(37.75777359477671, -122.44465870166584)"
246988,DPW Maintained,Prunus cerasifera :: Cherry Plum,70 Clipper St,2.0,:,37.7494013868777,-122.42653555538143,"(37.7494013868777, -122.42653555538143)"
94152,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,2075 16th Ave,1.0,Sidewalk: Curb side : Cutout,37.74931590333444,-122.47304842091496,"(37.74931590333444, -122.47304842091496)"
236938,DPW Maintained,Prunus cerasifera :: Cherry Plum,360 Nevada St,1.0,Sidewalk: Curb side : Cutout,37.73745078542736,-122.4116239091372,"(37.737450785427356, -122.4116239091372)"
68341,DPW Maintained,Prunus cerasifera :: Cherry Plum,458 21st Ave,1.0,Sidewalk: Curb side : Cutout,37.77915064440274,-122.48029734003462,"(37.77915064440274, -122.48029734003462)"
253900,DPW Maintained,Prunus cerasifera :: Cherry Plum,65 Langton St,4.0,Sidewalk: Curb side : Cutout,37.776924795479054,-122.4090952700456,"(37.776924795479054, -122.40909527004561)"
244470,DPW Maintained,Prunus cerasifera :: Cherry Plum,677 Page St,2.0,Sidewalk: Curb side : Cutout,37.772836295775306,-122.43174995912356,"(37.772836295775306, -122.43174995912355)"
31917,Permitted Site,Prunus cerasifera :: Cherry Plum,2295 15th Ave,2.0,Sidewalk: Curb side : Cutout,37.74525592562623,-122.47151130667642,"(37.745255925626225, -122.47151130667642)"
201991,DPW Maintained,Prunus cerasifera :: Cherry Plum,1751 Carroll Ave,7.0,:,37.725943806936776,-122.39555745783424,"(37.725943806936776, -122.39555745783424)"
46832,Permitted Site,Prunus cerasifera :: Cherry Plum,544 Excelsior Ave,4.0,Sidewalk: Curb side : Cutout,37.72410635980805,-122.42932969812634,"(37.724106359808054, -122.42932969812634)"
236752,DPW Maintained,Prunus cerasifera :: Cherry Plum,420 Collingwood St,2.0,Sidewalk: Curb side : Pot,37.75557439096064,-122.43568043032568,"(37.75557439096064, -122.43568043032568)"
31260,Permitted Site,Prunus cerasifera :: Cherry Plum,2555 17th Ave,30.0,Sidewalk: Curb side : Cutout,37.74024723429802,-122.47436836476048,"(37.74024723429802, -122.47436836476047)"
34360,Permitted Site,Prunus cerasifera :: Cherry Plum,1837 Church St,1.0,Sidewalk: Curb side : Cutout,37.7412027433568,-122.42667149342994,"(37.741202743356794, -122.42667149342994)"
42702,Permitted Site,Prunus cerasifera :: Cherry Plum,1401 Shotwell St,2.0,Sidewalk: Curb side : Cutout,37.74653717716058,-122.41497367347392,"(37.74653717716058, -122.41497367347391)"
124463,DPW Maintained,Prunus cerasifera :: Cherry Plum,145 Willard St North,4.0,Sidewalk: Curb side : Cutout,37.77658192202719,-122.45677758818262,"(37.77658192202719, -122.45677758818262)"
178840,DPW Maintained,Prunus cerasifera :: Cherry Plum,1065 Munich St,2.0,Sidewalk: Curb side : Cutout,37.7111393094924,-122.43448109533868,"(37.711139309492395, -122.43448109533868)"
196188,DPW Maintained,Prunus cerasifera :: Cherry Plum,88 Neptune St,1.0,:,37.73030312398551,-122.39717843814968,"(37.73030312398551, -122.39717843814968)"
178741,DPW Maintained,Prunus cerasifera :: Cherry Plum,700 Olmstead St,2.0,Sidewalk: Curb side : Cutout,37.72104455314354,-122.40868253428904,"(37.72104455314354, -122.40868253428904)"
212692,DPW Maintained,Prunus cerasifera :: Cherry Plum,1376 06th Ave,1.0,Sidewalk: Curb side : Cutout,37.76278171971028,-122.46292391952248,"(37.762781719710276, -122.46292391952247)"
237824,DPW Maintained,Prunus cerasifera :: Cherry Plum,90 Sussex St,1.0,Sidewalk: Curb side : Cutout,37.73728124252809,-122.43437853574832,"(37.73728124252809, -122.43437853574832)"
55140,Permitted Site,Prunus cerasifera :: Cherry Plum,1387 08th Ave,1.0,Sidewalk: Curb side : Cutout,37.76248800437417,-122.4652235284055,"(37.76248800437417, -122.4652235284055)"
60790,DPW Maintained,Prunus cerasifera :: Cherry Plum,264 Ewing Ter,1.0,Sidewalk: Curb side : Cutout,37.77974468436443,-122.44893925935293,"(37.77974468436443, -122.44893925935293)"
40825,Permitted Site,Prunus blireiana :: Flowering Plum,695 05th St,6.0,Sidewalk: Curb side : Cutout,37.77544855955159,-122.39722520599028,"(37.77544855955159, -122.39722520599027)"
248463,DPW Maintained,Prunus cerasifera :: Cherry Plum,130 Beulah St,2.0,Sidewalk: Curb side : Cutout,37.76749908679039,-122.45211103477756,"(37.76749908679039, -122.45211103477757)"
45033,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,3310 19TH ST,3.0,Sidewalk: Curb side : Cutout,37.76045207498554,-122.41730672958312,"(37.760452074985544, -122.41730672958312)"
42156,DPW Maintained,Prunus cerasifera :: Cherry Plum,544 21st Ave,1.0,Sidewalk: Curb side : Cutout,37.77752468476277,-122.48017891062644,"(37.77752468476277, -122.48017891062645)"
236647,DPW Maintained,Prunus cerasifera :: Cherry Plum,2301 Harrison St,1.0,Sidewalk: Curb side : Cutout,37.76012837883909,-122.41251044911134,"(37.76012837883909, -122.41251044911134)"
35573,Permitted Site,Prunus cerasifera :: Cherry Plum,83 Hill St,1.0,Sidewalk: Curb side : Cutout,37.7559237611633,-122.42280898401792,"(37.7559237611633, -122.42280898401792)"
135691,DPW Maintained,Prunus cerasifera :: Cherry Plum,3796 Sacramento St,2.0,Sidewalk: Curb side : Cutout,37.78723619095397,-122.4549376483567,"(37.78723619095397, -122.4549376483567)"
47908,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,1394on Pierce McAllister St,2.0,Sidewalk: Curb side : Cutout,37.77829759703345,-122.43495418845622,"(37.77829759703345, -122.43495418845622)"
213031,DPW Maintained,Prunus cerasifera :: Cherry Plum,110 Edgewood Ave,3.0,Sidewalk: Curb side : Cutout,37.76360804019921,-122.45486858403764,"(37.76360804019921, -122.45486858403765)"
94888,Permitted Site,Prunus cerasifera :: Cherry Plum,491 Frederick St,1.0,Sidewalk: Curb side : Cutout,37.76635707046813,-122.45265096987949,"(37.76635707046813, -122.45265096987947)"
236383,DPW Maintained,Prunus cerasifera :: Cherry Plum,411 27th St,1.0,Sidewalk: Curb side : Cutout,37.74667209734082,-122.42975710681954,"(37.74667209734082, -122.42975710681954)"
196243,DPW Maintained,Prunus cerasifera :: Cherry Plum,435 Natoma St,1.0,Sidewalk: Curb side : Cutout,37.78108818981781,-122.4064622664354,"(37.78108818981781, -122.40646226643541)"
40547,Permitted Site,Prunus cerasifera :: Cherry Plum,210 San Leandro Way,2.0,Sidewalk: Curb side : Cutout,37.7329871892581,-122.46877495157403,"(37.732987189258104, -122.46877495157405)"
60515,Permitted Site,Prunus blireiana :: Flowering Plum,255 Duncan St,1.0,Sidewalk: Curb side : Cutout,37.74609204914943,-122.42584970458368,"(37.746092049149425, -122.42584970458367)"
123598,DPW Maintained,Prunus cerasifera :: Cherry Plum,381 04th Ave,1.0,Sidewalk: Curb side : Cutout,37.78156776750605,-122.46225878193644,"(37.781567767506054, -122.46225878193643)"
236430,DPW Maintained,Prunus cerasifera :: Cherry Plum,439 Belvedere St,1.0,Sidewalk: Curb side : Cutout,37.764321187286704,-122.448362623959,"(37.764321187286704, -122.44836262395899)"
235806,DPW Maintained,Prunus cerasifera :: Cherry Plum,101 Clinton Park,10.0,Sidewalk: Curb side : Cutout,37.769234356307,-122.42261374774338,"(37.769234356307, -122.42261374774338)"
68562,DPW Maintained,Prunus cerasifera :: Cherry Plum,532 45th Ave,1.0,Sidewalk: Curb side : Cutout,37.77840933770828,-122.50604310187374,"(37.778409337708275, -122.50604310187374)"
124356,DPW Maintained,Prunus cerasifera :: Cherry Plum,1124 Balboa St,1.0,Sidewalk: Curb side : Cutout,37.776998628053775,-122.4709776746783,"(37.776998628053775, -122.4709776746783)"
261359,DPW Maintained,Prunus cerasifera :: Cherry Plum,3 Bache St,1.0,Sidewalk: Curb side : Cutout,37.73474193060185,-122.41739119389148,"(37.73474193060185, -122.41739119389148)"
60973,Permitted Site,Prunus cerasifera :: Cherry Plum,339 Faxon Ave,1.0,Sidewalk: Curb side : Cutout,37.72073630783511,-122.46031053208048,"(37.72073630783511, -122.46031053208048)"
214225,DPW Maintained,Prunus cerasifera :: Cherry Plum,421 Congo St,2.0,Sidewalk: Curb side : Cutout,37.73267009373239,-122.44209314147932,"(37.73267009373239, -122.44209314147933)"
235878,DPW Maintained,Prunus cerasifera :: Cherry Plum,1316 York St,1.0,Sidewalk: Curb side : Cutout,37.75086877198718,-122.40807537407376,"(37.75086877198718, -122.40807537407377)"
43554,Permitted Site,Prunus cerasifera :: Cherry Plum,3962 26th St,1.0,Sidewalk: Curb side : Cutout,37.74848358351894,-122.42851870041636,"(37.74848358351894, -122.42851870041635)"
135715,DPW Maintained,Prunus cerasifera :: Cherry Plum,2119 Scott St,1.0,Sidewalk: Curb side : Cutout,37.78950642961962,-122.43910557026258,"(37.78950642961962, -122.43910557026258)"
61455,Permitted Site,Prunus cerasifera :: Cherry Plum,213 Church St,1.0,Sidewalk: Curb side : Cutout,37.76731033346442,-122.42884008826252,"(37.76731033346442, -122.42884008826253)"
196230,DPW Maintained,Prunus cerasifera :: Cherry Plum,945 Bryant St,4.0,Sidewalk: Curb side : Cutout,37.77349755110219,-122.40557954407296,"(37.77349755110219, -122.40557954407295)"
113027,Undocumented,Prunus cerasifera 'Atropurpurea' :: Purple-Leaf Plum,277 EDGEWOOD AVE,1.0,Sidewalk: Curb side : Cutout,37.76117317455565,-122.45516165577662,"(37.761173174555644, -122.45516165577662)"
48673,Permitted Site,Prunus cerasifera :: Cherry Plum,420 Collingwood St,2.0,Sidewalk: Curb side : Cutout,37.75561522181589,-122.43569617174067,"(37.755615221815894, -122.43569617174069)"
214291,DPW Maintained,Prunus cerasifera :: Cherry Plum,100 Judson Ave,1.0,Sidewalk: Curb side : Cutout,37.72834237529455,-122.44439722168168,"(37.72834237529455, -122.44439722168168)"
94824,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,1391 17th Ave,1.0,Sidewalk: Curb side : Cutout,37.762019606095,-122.47500932266873,"(37.762019606095, -122.47500932266873)"
51819,Permitted Site,Prunus cerasifera :: Cherry Plum,555 Florida St,4.0,Sidewalk: Curb side : Cutout,37.76228097745759,-122.41105321906922,"(37.762280977457586, -122.41105321906922)"
60534,Permitted Site,Prunus cerasifera :: Cherry Plum,503 34th Ave,1.0,Sidewalk: Curb side : Cutout,37.77955094375809,-122.49446353474646,"(37.77955094375809, -122.49446353474646)"
53095,Permitted Site,Prunus cerasifera :: Cherry Plum,276 Edgewood Ave,1.0,Sidewalk: Curb side : Cutout,37.76110365485018,-122.45495594425266,"(37.76110365485018, -122.45495594425266)"
235692,DPW Maintained,Prunus cerasifera :: Cherry Plum,17 Laussat St,1.0,:,37.77196479965417,-122.427520597194,"(37.77196479965417, -122.427520597194)"
237706,DPW Maintained,Prunus cerasifera :: Cherry Plum,45 Park Hill Ave,1.0,Sidewalk: Curb side : Cutout,37.76742045161333,-122.43915372808488,"(37.76742045161333, -122.43915372808489)"
32781,Permitted Site,Prunus cerasifera :: Cherry Plum,562 Central Ave,3.0,Sidewalk: Curb side : Cutout,37.77474581036838,-122.44443337582716,"(37.77474581036838, -122.44443337582715)"
212966,DPW Maintained,Prunus cerasifera :: Cherry Plum,403 Irving St,2.0,Sidewalk: Property side : Cutout,37.76413894507975,-122.46237182212109,"(37.76413894507975, -122.46237182212107)"
218076,DPW Maintained,Prunus cerasifera :: Cherry Plum,250 San Benito Way,2.0,Sidewalk: Curb side : Cutout,37.73234380711436,-122.46696867706436,"(37.73234380711436, -122.46696867706436)"
113955,DPW Maintained,Prunus cerasifera :: Cherry Plum,1441 Powell St,2.0,Sidewalk: Curb side : Cutout,37.79780570261466,-122.4104364721912,"(37.79780570261466, -122.41043647219121)"
235785,Undocumented,Prunus cerasifera :: Cherry Plum,55 Woodward St,1.0,Sidewalk: Curb side : Cutout,37.76901197554988,-122.4208220689052,"(37.76901197554988, -122.4208220689052)"
236926,DPW Maintained,Prunus cerasifera :: Cherry Plum,563 Ellsworth St,3.0,Sidewalk: Curb side : Cutout,37.73635555776337,-122.41474915934208,"(37.73635555776337, -122.41474915934207)"
107955,Undocumented,Prunus cerasifera 'Atropurpurea' :: Purple-Leaf Plum,105 Danvers St,4.0,Sidewalk: Curb side : Cutout,37.760135104087794,-122.44320249258284,"(37.760135104087794, -122.44320249258284)"
214264,DPW Maintained,Prunus cerasifera :: Cherry Plum,516 Mangels Ave,6.0,Sidewalk: Curb side : Cutout,37.733107333333045,-122.44927005067996,"(37.733107333333045, -122.44927005067996)"
235653,DPW Maintained,Prunus cerasifera :: Cherry Plum,101 Clinton Park,7.0,Sidewalk: Curb side : Cutout,37.76923986734796,-122.42283148259104,"(37.769239867347956, -122.42283148259105)"
45085,DPW Maintained,Prunus cerasifera :: Cherry Plum,2310 29th Ave,1.0,Sidewalk: Curb side : Cutout,37.74411824033984,-122.48643286044565,"(37.744118240339844, -122.48643286044563)"
63962,Permitted Site,Prunus cerasifera :: Cherry Plum,1612 Castro St,1.0,Sidewalk: Curb side : Cutout,37.74877415663275,-122.43392883235752,"(37.74877415663275, -122.43392883235752)"
245152,DPW Maintained,Prunus cerasifera :: Cherry Plum,100 Lyon St,1.0,Sidewalk: Curb side : Cutout,37.77170821191319,-122.44213588997108,"(37.771708211913186, -122.44213588997107)"
108670,Undocumented,Prunus cerasifera 'Atropurpurea' :: Purple-Leaf Plum,290x DORLAND ST,3.0,Sidewalk: Curb side : Cutout,37.76241179244705,-122.430513287182,"(37.76241179244705, -122.43051328718201)"
236559,DPW Maintained,Prunus cerasifera :: Cherry Plum,1050 South Van Ness Ave,5.0,Sidewalk: Curb side : Cutout,37.75640423408116,-122.41676072063557,"(37.75640423408116, -122.41676072063555)"
61457,Permitted Site,Prunus cerasifera :: Cherry Plum,221 Church St,1.0,Sidewalk: Curb side : Cutout,37.76720486577024,-122.42883015730332,"(37.76720486577024, -122.42883015730331)"
196257,DPW Maintained,Prunus cerasifera :: Cherry Plum,719 Tehama St,4.0,Sidewalk: Curb side : Cutout,37.77561236714471,-122.41126005603265,"(37.77561236714471, -122.41126005603263)"
236278,DPW Maintained,Prunus cerasifera :: Cherry Plum,342 Capp St,1.0,Sidewalk: Curb side : Cutout,37.76118755268392,-122.41829264019188,"(37.761187552683914, -122.41829264019188)"
67955,Permitted Site,Prunus cerasifera :: Cherry Plum,818 27th Ave,1.0,Sidewalk: Curb side : Cutout,37.77396444532872,-122.4863515619124,"(37.773964445328716, -122.4863515619124)"
50393,Permitted Site,Prunus spp :: Flowering Plum,721 Cole St,1.0,Sidewalk: Curb side : Cutout,37.76819017495593,-122.45053164396056,"(37.76819017495593, -122.45053164396057)"
30305,DPW Maintained,Prunus cerasifera :: Cherry Plum,121 Jordan Ave,2.0,Sidewalk: Curb side : Cutout,37.78338526095464,-122.4568697382628,"(37.78338526095464, -122.4568697382628)"
236258,DPW Maintained,Prunus cerasifera :: Cherry Plum,900 Alabama St,2.0,Sidewalk: Curb side : Cutout,37.7572609975042,-122.41147450386606,"(37.7572609975042, -122.41147450386606)"
39033,Permitted Site,Prunus cerasifera :: Cherry Plum,2701X Mariposa St,40.0,Sidewalk: Curb side : Cutout,37.76296158784962,-122.41067940087252,"(37.762961587849624, -122.41067940087251)"
34294,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,2868 25th St,2.0,Sidewalk: Curb side : Cutout,37.75135650265048,-122.40756450780236,"(37.751356502650474, -122.40756450780235)"
217968,DPW Maintained,Prunus cerasifera :: Cherry Plum,2535 17th Ave,3.0,Sidewalk: Curb side : Cutout,37.74054650193002,-122.47344525451705,"(37.74054650193002, -122.47344525451705)"
236531,DPW Maintained,Prunus cerasifera :: Cherry Plum,348 Highland Ave,1.0,Sidewalk: Curb side : Cutout,37.73704739001143,-122.41770303298482,"(37.73704739001143, -122.41770303298482)"
237738,DPW Maintained,Prunus cerasifera :: Cherry Plum,31 Ord St,1.0,Sidewalk: Curb side : Cutout,37.76323630452955,-122.44020630629612,"(37.76323630452955, -122.44020630629613)"
47101,Permitted Site,Prunus cerasifera :: Cherry Plum,2851 Turk Blvd,1.0,Sidewalk: Curb side : Cutout,37.77786562948617,-122.452446473008,"(37.77786562948617, -122.45244647300801)"
47444,Permitted Site,Prunus cerasifera :: Cherry Plum,651 43rd Ave,2.0,Sidewalk: Curb side : Cutout,37.77633235653239,-122.50390113897072,"(37.77633235653239, -122.50390113897072)"
246947,DPW Maintained,Prunus cerasifera :: Cherry Plum,205 Frederick St,3.0,Sidewalk: Curb side : Cutout,37.767115656098525,-122.44665109090236,"(37.767115656098525, -122.44665109090236)"
88964,Permitted Site,Prunus cerasifera :: Cherry Plum,145 Buena Vista East Ave,1.0,Sidewalk: Curb side : Cutout,37.769519518753526,-122.43829367429232,"(37.769519518753526, -122.43829367429231)"
237846,DPW Maintained,Prunus cerasifera :: Cherry Plum,173 Addison St,24.0,Sidewalk: Curb side : Cutout,37.737911858846985,-122.43270023805282,"(37.737911858846985, -122.43270023805282)"
196167,DPW Maintained,Prunus cerasifera :: Cherry Plum,150 Loomis St,5.0,Sidewalk: Curb side : Cutout,37.74045690337197,-122.4054978568552,"(37.740456903371964, -122.40549785685519)"
121239,DPW Maintained,Prunus cerasifera :: Cherry Plum,91 Commonwealth Ave,1.0,Sidewalk: Curb side : Cutout,37.78435019799565,-122.45583389906471,"(37.78435019799565, -122.45583389906471)"
213041,DPW Maintained,Prunus cerasifera :: Cherry Plum,151 Edgewood Ave,1.0,Sidewalk: Curb side : Cutout,37.76286555633087,-122.45501988417443,"(37.76286555633087, -122.45501988417445)"
212909,DPW Maintained,Prunus cerasifera :: Cherry Plum,1362 14th Ave,1.0,Sidewalk: Curb side : Cutout,37.7626471568532,-122.47150665700772,"(37.7626471568532, -122.47150665700771)"
236388,DPW Maintained,Prunus cerasifera :: Cherry Plum,156 Grattan St,2.0,Sidewalk: Curb side : Cutout,37.76395324406695,-122.45060608620904,"(37.76395324406695, -122.45060608620904)"
214207,DPW Maintained,Prunus cerasifera :: Cherry Plum,400x Marietta Dr,9.0,Median : Cutout,37.73802492701657,-122.4442766864248,"(37.73802492701657, -122.4442766864248)"
87176,DPW Maintained,Prunus cerasifera :: Cherry Plum,1784 Revere Ave,1.0,Sidewalk: Curb side : Cutout,37.73364592111676,-122.39354628053822,"(37.73364592111676, -122.39354628053822)"
31448,DPW Maintained,Prunus cerasifera :: Cherry Plum,243 Collingwood St,1.0,Sidewalk: Curb side : Cutout,37.75848166171752,-122.4358229755732,"(37.75848166171752, -122.4358229755732)"
58454,Permitted Site,Prunus cerasifera :: Cherry Plum,81 Downey St,1.0,Sidewalk: Curb side : Cutout,37.76747650444474,-122.44735702631904,"(37.767476504444744, -122.44735702631904)"
60546,Permitted Site,Prunus cerasifera :: Cherry Plum,500 35th Ave,1.0,Sidewalk: Curb side : Cutout,37.779537638934414,-122.49534678197836,"(37.779537638934414, -122.49534678197836)"
48650,Permitted Site,Prunus cerasifera :: Cherry Plum,426 Moraga St,1.0,Sidewalk: Curb side : Cutout,37.756591925649445,-122.46716614032373,"(37.756591925649445, -122.46716614032371)"
218074,DPW Maintained,Prunus cerasifera :: Cherry Plum,208 San Leandro Way,1.0,Sidewalk: Curb side : Cutout,37.73300161351965,-122.46872794434525,"(37.733001613519654, -122.46872794434523)"
31928,DPW Maintained,Prunus cerasifera :: Cherry Plum,440 Rivera St,1.0,Sidewalk: Curb side : Cutout,37.74706026542325,-122.47128815772275,"(37.74706026542325, -122.47128815772275)"
45407,Permitted Site,Prunus cerasifera :: Cherry Plum,55 De Soto St,2.0,Sidewalk: Curb side : Cutout,37.7226095937601,-122.46625956120694,"(37.7226095937601, -122.46625956120694)"
65911,Permitted Site,Prunus cerasifera :: Cherry Plum,1340 06th Ave,1.0,Sidewalk: Curb side : Cutout,37.76341148114102,-122.46295841194872,"(37.76341148114102, -122.46295841194873)"
236891,DPW Maintained,Prunus cerasifera :: Cherry Plum,34 Upper Ter,2.0,Sidewalk: Curb side : Cutout,37.76557549963388,-122.4432257215949,"(37.765575499633876, -122.4432257215949)"
67661,DPW Maintained,Prunus cerasifera :: Cherry Plum,33 Lucy St,1.0,Sidewalk: Curb side : Cutout,37.73030488755369,-122.39328528558173,"(37.73030488755369, -122.39328528558173)"
63727,Permitted Site,Prunus cerasifera :: Cherry Plum,65 Winfield St,1.0,Sidewalk: Curb side : Cutout,37.74415621714597,-122.4174176636654,"(37.74415621714597, -122.41741766366539)"
142543,DPW Maintained,Prunus cerasifera :: Cherry Plum,301 FRANCISCO ST,5.0,Sidewalk: Curb side : Cutout,37.804886608309765,-122.41135842692412,"(37.804886608309765, -122.41135842692411)"
82941,Permitted Site,Prunus cerasifera 'Krauter vesuvius' :: Purple Leaf Plum Krauter Vesuvius,705X Tehama St,4.0,Sidewalk: Curb side : Cutout,37.775663724784216,-122.41103317126516,"(37.775663724784216, -122.41103317126516)"
47027,Permitted Site,Prunus cerasifera :: Cherry Plum,332 Pierce St,1.0,Sidewalk: Curb side : Cutout,37.7729445903718,-122.43389630324404,"(37.7729445903718, -122.43389630324404)"
212455,DPW Maintained,Prunus cerasifera :: Cherry Plum,230 Westgate Dr,2.0,Sidewalk: Curb side : Cutout,37.73034986804303,-122.4644784561378,"(37.73034986804303, -122.46447845613781)"
62099,DPW Maintained,Prunus cerasifera :: Cherry Plum,2423 Buchanan St,1.0,Sidewalk: Curb side : Cutout,37.792341802281136,-122.4312256349478,"(37.792341802281136, -122.4312256349478)"
4260,Permitted Site,Prunus cerasifera 'Atropurpurea' :: Purple-Leaf Plum,4094X Cesar Chavez St,3.0,Sidewalk: Curb side : Cutout,37.74751149692778,-122.43133171478736,"(37.74751149692778, -122.43133171478736)"
235875,DPW Maintained,Prunus cerasifera :: Cherry Plum,952 York St,1.0,Sidewalk: Curb side : Cutout,37.75683484746418,-122.40864183186574,"(37.756834847464184, -122.40864183186574)"
